Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Day_Type,Year,Month_Number,Month_Name,Day_of_Month,Hour_of_Day,Shift_Description,Pedestrian_Cause_Description,Vehicle_Type_Description,Vehicle_Model,Vehicle_Brand,Vehicle_Color,License_Description,License_Age,Coordenada_UTM_X,Coordenada_UTM_Y,Latitud,Longitud
2020S004592    ,Sant Martí,Provençals del Poblenou,Josep Pla,Saturday,Working Day,2020,10,October,3,21,Afternoon,Not the pedestrian’s fault,Motorcycle,SAXBY 250,Brixton,Black,A2,1,434171.38,4585017.61,41.412166291,2.21122234
2020S004593    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Taulat,Saturday,Working Day,2020,10,October,3,22,Night,Not the pedestrian’s fault,Moped,ES2,ASKOLL,White,B,1,434095.82,4584048.78,41.403434079,2.2104239
2020S004594    ,Ciutat Vella,el Barri Gòtic,Cucurulla,Sunday,Working Day,2020,10,October,4,0,Night,Not the pedestrian’s fault,Rigid truck > 3.5 tons,AD260S27YÑPS GNC,IVECO BUS,White,B,44,431044.89,4581958.53,41.384351792,2.17416547
2020S004595    ,Eixample,Sant Antoni,Muntaner,Sunday,Working Day,2020,10,October,4,1,Night,Not the pedestrian’s fault,Motorcycle,SH 150,HONDA,White,A2,8,430103.27,4581911.22,41.38384438,2.1629102
2020S004595    ,Eixample,Sant Antoni,Muntaner,Sunday,Working Day,2020,10,October,4,1,Night,Not the pedestrian’s fault,Car,CORSA,OPEL,White,B,1,430103.27,4581911.22,41.38384438,2.1629102
2020S004596    ,Horta-Guinardó,Sant Genís dels Agudells,Sant Cugat,Sunday,Working Day,2020,10,October,4,1,Night,Not the pedestrian’s fault,Car,NISSAN JUKE,NISSAN,Black,B,9,427751.37,4587228.07,41.431523149,2.1341494
2020S004597    ,Sants-Montjuïc,la Marina de Port,Mare de Déu de Port,Sunday,Working Day,2020,10,October,4,2,Night,Not the pedestrian’s fault,Rigid truck > 3.5 tons,ATLEON,NISSAN,Unknown,Unknown,Unknown,428112.88,4579612.96,41.362969271,2.13938034
2020S004597    ,Sants-Montjuïc,la Marina de Port,Mare de Déu de Port,Sunday,Working Day,2020,10,October,4,2,Night,Not the pedestrian’s fault,Car,ALTEA 1.9,SEAT,Unknown,B,13,428112.88,4579612.96,41.362969271,2.13938034
2020S004598    ,Sants-Montjuïc,la Marina de Port,Gaià,Sunday,Working Day,2020,10,October,4,3,Night,Not the pedestrian’s fault,Car,C4,CITROEN,White,Unknown,Unknown,428242.49,4579538.49,41.362310113,2.14093863
2020S004598    ,Sants-Montjuïc,la Marina de Port,Gaià,Sunday,Working Day,2020,10,October,4,3,Night,Not the pedestrian’s fault,Car,SWIFT,SUZUKI,Gray,Unknown,Unknown,428242.49,4579538.49,41.362310113,2.14093863
2020S004598    ,Sants-Montjuïc,la Marina de Port,Gaià,Sunday,Working Day,2020,10,October,4,3,Night,Not the pedestrian’s fault,Car,TOYOTA YARIS,TOYOTA,Gray,Unknown,Unknown,428242.49,4579538.49,41.362310113,2.14093863
2020S004598    ,Sants-Montjuïc,la Marina de Port,Gaià,Sunday,Working Day,2020,10,October,4,3,Night,Not the pedestrian’s fault,Car,335I A COUPE,BMW,Black,B,13,428242.49,4579538.49,41.362310113,2.14093863
2020S004598    ,Sants-Montjuïc,la Marina de Port,Gaià,Sunday,Working Day,2020,10,October,4,3,Night,Not the pedestrian’s fault,Car,520D,BMW,Black,Unknown,Unknown,428242.49,4579538.49,41.362310113,2.14093863
2020S004599    ,Sant Andreu,Sant Andreu,Fabra i Puig,Sunday,Working Day,2020,10,October,4,2,Night,Not the pedestrian’s fault,Car,C3,CITROEN,Gray,B,17,432374.62,4587012.36,41.429983125,2.18950259
2020S004600    ,Sant Andreu,Sant Andreu,Gran de Sant Andreu,Sunday,Working Day,2020,10,October,4,0,Night,Not the pedestrian’s fault,Quadricycle < 75 cc,Unknown,YAMAHA,Unknown,B,19,432352.2,4587228.95,41.431931991,2.18921003
2020S004600    ,Sant Andreu,Sant Andreu,Gran de Sant Andreu,Sunday,Working Day,2020,10,October,4,0,Night,Not the pedestrian’s fault,Personal mobility vehicle with motor,Unknown,Unknown,Unknown,Without permit,Unknown,432352.2,4587228.95,41.431931991,2.18921003
2020S004601    ,Sant Andreu,la Sagrera,Gran de la Sagrera,Saturday,Working Day,2020,10,October,3,22,Night,Not the pedestrian’s fault,Motorcycle,FZ6-S,YAMAHA,Gray,A2,4,432487.39,4586160.36,41.422318921,2.19094733
2020S004602    ,Gràcia,Vallcarca i els Penitents,Esteve Terradas,Saturday,Working Day,2020,10,October,3,11,Morning,Not the pedestrian’s fault,Bus,515 CDI/CYTIOS,MERCEDES-BENZ,Red,D,30,428137.0,4585445.44,41.415502382,2.13897638
2020S004603    ,Sant Martí,Sant Martí de Provençals,Huelva,Saturday,Working Day,2020,10,October,3,10,Morning,Not the pedestrian’s fault,Personal mobility vehicle with motor,M-365,XIAOMI,Unknown,Unknown,Unknown,432916.86,4585619.68,41.41748517,2.19614635
2020S004603    ,Sant Martí,Sant Martí de Provençals,Huelva,Saturday,Working Day,2020,10,October,3,10,Morning,Not the pedestrian’s fault,Car,I 20,HYUNDAI,Gray,B,32,432916.86,4585619.68,41.41748517,2.19614635
2020S004604    ,Ciutat Vella,el Raval,Sant Antoni,Sunday,Working Day,2020,10,October,4,13,Morning,Not the pedestrian’s fault,Car,A1 SPORTBACK,AUDI,White,Unknown,Unknown,430162.85,4581641.37,41.381419101,2.16365383
2020S004605    ,Horta-Guinardó,Horta,Vall d'Hebron,Sunday,Working Day,2020,10,October,4,14,Afternoon,Not the pedestrian’s fault,Car,GOLF,VOLKSWAGEN,Blue,B,49,429874.32,4588069.4,41.439288938,2.15945812
2020S004605    ,Horta-Guinardó,Horta,Vall d'Hebron,Sunday,Working Day,2020,10,October,4,14,Afternoon,Not the pedestrian’s fault,Bicycle, ,--------,Black,Unknown,Unknown,429874.32,4588069.4,41.439288938,2.15945812
2020S004606    ,Horta-Guinardó,el Carmel,Sigüenza,Sunday,Working Day,2020,10,October,4,15,Afternoon,Not the pedestrian’s fault,Car,CLIO,RENAULT,White,B,4,429327.83,4586341.72,41.423680491,2.15311933
2020S004606    ,Horta-Guinardó,el Carmel,Sigüenza,Sunday,Working Day,2020,10,October,4,15,Afternoon,Not the pedestrian’s fault,Motorcycle,NSS125AD,HONDA,Gray,B,13,429327.83,4586341.72,41.423680491,2.15311933
2020S004607    ,Sant Martí,el Poblenou,Calvell,Sunday,Working Day,2020,10,October,4,13,Morning,Not the pedestrian’s fault,Bicycle,Unknown,Unknown,White,B,38,433655.47,4583299.55,41.396649707,2.20523836
2020S004607    ,Sant Martí,el Poblenou,Calvell,Sunday,Working Day,2020,10,October,4,13,Morning,Not the pedestrian’s fault,Car,CLIO,RENAULT,Gray,B,27,433655.47,4583299.55,41.396649707,2.20523836
2020S004608    ,Sant Andreu,Sant Andreu,Torras i Bages,Sunday,Working Day,2020,10,October,4,18,Afternoon,Not the pedestrian’s fault,Moped,LIBERTY 50 2T,PIAGGIO,Black,B,2,432524.81,4588087.85,41.439682349,2.19117981
2020S004608    ,Sant Andreu,Sant Andreu,Torras i Bages,Sunday,Working Day,2020,10,October,4,18,Afternoon,Not the pedestrian’s fault,Articulated bus,7900,VOLVO,Red,D,18,432524.81,4588087.85,41.439682349,2.19117981
2020S004609    ,Sant Andreu,Sant Andreu,Gran de Sant Andreu,Sunday,Working Day,2020,10,October,4,18,Afternoon,Not the pedestrian’s fault,Van,BERLINGO,CITROEN,White,B,12,432420.64,4586979.79,41.429693653,2.19005697
2020S004609    ,Sant Andreu,Sant Andreu,Gran de Sant Andreu,Sunday,Working Day,2020,10,October,4,18,Afternoon,Not the pedestrian’s fault,Car,CLIO,RENAULT,White,Unknown,Unknown,432420.64,4586979.79,41.429693653,2.19005697
2020S004609    ,Sant Andreu,Sant Andreu,Gran de Sant Andreu,Sunday,Working Day,2020,10,October,4,18,Afternoon,Not the pedestrian’s fault,Car,C3 1.4,CITROEN,Gray,Unknown,Unknown,432420.64,4586979.79,41.429693653,2.19005697
2020S004610    ,Eixample,el Fort Pienc,Lepant,Sunday,Working Day,2020,10,October,4,21,Afternoon,Not the pedestrian’s fault,Car,AURIS 1.4 5P ACT ECO,TOYOTA,White,B,2,431737.46,4583730.04,41.400366382,2.18224808
2020S004610    ,Eixample,el Fort Pienc,Lepant,Sunday,Working Day,2020,10,October,4,21,Afternoon,Not the pedestrian’s fault,Motorcycle,Unknown,Unknown,Black,Unknown,Unknown,431737.46,4583730.04,41.400366382,2.18224808
2020S004611    ,Eixample,la Dreta de l'Eixample,Diagonal,Monday,Working Day,2020,10,October,5,1,Night,Not the pedestrian’s fault,Motorcycle,S02,SILENCE,Unknown,B,9,429676.49,4583244.7,41.395817376,2.15765154
2020S004612    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Monday,Working Day,2020,10,October,5,8,Morning,Not the pedestrian’s fault,Car,Unknown,MERCEDES-BENZ,Gray,B,18,427027.69,4582353.2,41.387551878,2.126077
2020S004612    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Monday,Working Day,2020,10,October,5,8,Morning,Not the pedestrian’s fault,Motorcycle,HW 125,YAMAHA,Black,B,6,427027.69,4582353.2,41.387551878,2.126077
2020S004613    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell,Monday,Working Day,2020,10,October,5,10,Morning,Not the pedestrian’s fault,Rigid truck <= 3.5 tons,NISSAN CABSTAR,NISSAN,White,B,41,428708.38,4582754.02,41.391312711,2.14612983
2020S004613    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell,Monday,Working Day,2020,10,October,5,10,Morning,Not the pedestrian’s fault,Motorcycle,UK 110,SUZUKI,Black,B,15,428708.38,4582754.02,41.391312711,2.14612983
2020S004614    ,Sant Martí,el Poblenou,Pujades,Monday,Working Day,2020,10,October,5,12,Morning,Not the pedestrian’s fault,Van,COMBO,OPEL,White,B,22,433464.44,4584018.61,41.40311031,2.20287434
2020S004614    ,Sant Martí,el Poblenou,Pujades,Monday,Working Day,2020,10,October,5,12,Morning,Not the pedestrian’s fault,Bicycle,Unknown,BH,Gray,Unknown,Unknown,433464.44,4584018.61,41.40311031,2.20287434
2020S004615    ,Sant Martí,la Verneda i la Pau,Andrade,Monday,Working Day,2020,10,October,5,11,Morning,Not the pedestrian’s fault,Car,B180,MERCEDES,Gray,B,57,433668.27,4585761.36,41.418823659,2.20512148
2020S004615    ,Sant Martí,la Verneda i la Pau,Andrade,Monday,Working Day,2020,10,October,5,11,Morning,Not the pedestrian’s fault,Car,DUSTER,DACIA,Gray,B,17,433668.27,4585761.36,41.418823659,2.20512148
2020S004616    ,Sants-Montjuïc,Sants,Badal,Monday,Working Day,2020,10,October,5,13,Morning,Not the pedestrian’s fault,Motorcycle,UH 200,SUZUKI,Gray,A2,34,427539.94,4580521.03,41.371096544,2.13242235
2020S004616    ,Sants-Montjuïc,Sants,Badal,Monday,Working Day,2020,10,October,5,13,Morning,Not the pedestrian’s fault,Car,Altea,SEAT,Black,B,10,427539.94,4580521.03,41.371096544,2.13242235
2020S004617    ,Eixample,la Nova Esquerra de l'Eixample,Rocafort,Monday,Working Day,2020,10,October,5,12,Morning,Not the pedestrian’s fault,Car,407 2.0,PEUGEOT,Unknown,B,57,428985.52,4581714.83,41.381977619,2.14956633
2020S004618    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Monday,Working Day,2020,10,October,5,13,Morning,Not the pedestrian’s fault,Bicycle,Unknown,BICING,Unknown,Unknown,Unknown,429231.32,4582220.73,41.38655576,2.15244659
2020S004618    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Monday,Working Day,2020,10,October,5,13,Morning,Not the pedestrian’s fault,Motorcycle,S02,SILENCE,Unknown,A,25,429231.32,4582220.73,41.38655576,2.15244659
2020S004619    ,Sant Andreu,el Congrés i els Indians,Garcilaso,Monday,Working Day,2020,10,October,5,13,Morning,Not the pedestrian’s fault,Motorcycle,NSC110MPD,HONDA,White,B,12,431391.92,4586340.52,41.423848707,2.1778186
2020S004619    ,Sant Andreu,el Congrés i els Indians,Garcilaso,Monday,Working Day,2020,10,October,5,13,Morning,Not the pedestrian’s fault,Van,TRANSIT,FORD,Unknown,B,8,431391.92,4586340.52,41.423848707,2.1778186
2020S004620    ,Horta-Guinardó,el Carmel,Dante Alighieri,Monday,Working Day,2020,10,October,5,14,Afternoon,Not the pedestrian’s fault,Motorcycle,ER'5,KAWASAKI,Gray,A,2,429392.9,4586565.74,41.425703875,2.15387179
2020S004621    ,Les Corts,les Corts,Diagonal,Monday,Working Day,2020,10,October,5,14,Afternoon,Not the pedestrian’s fault,Car,NUEVO C3 PURETECH 110,CITROEN,White,B,7,427360.81,4582564.86,41.389488382,2.1300355
2020S004621    ,Les Corts,les Corts,Diagonal,Monday,Working Day,2020,10,October,5,14,Afternoon,Not the pedestrian’s fault,Motorcycle,SYMPHONY 125 SR,SYM,Black,B,5,427360.81,4582564.86,41.389488382,2.1300355
2020S004622    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner,Monday,Working Day,2020,10,October,5,14,Afternoon,Not the pedestrian’s fault,Motorcycle,LIBERTY 125 RST,PIAGGIO,Black,B,15,429561.61,4582465.37,41.388788156,2.15636815
2020S004622    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner,Monday,Working Day,2020,10,October,5,14,Afternoon,Not the pedestrian’s fault,Bicycle,Unknown,ES DESCONEIX,Green,Unknown,Unknown,429561.61,4582465.37,41.388788156,2.15636815
2020S004623    ,Ciutat Vella,la Barceloneta,Litoral (Llobregat),Monday,Working Day,2020,10,October,5,14,Afternoon,Not the pedestrian’s fault,Car,ASTRA,OPEL,Blue,B,49,432755.23,4582208.23,41.386745643,2.19459162
2020S004624    ,Sant Martí,Sant Martí de Provençals,Provençals,Monday,Working Day,2020,10,October,5,10,Morning,Not the pedestrian’s fault,Car,Unknown,Unknown,White,Unknown,Unknown,432974.92,4585508.54,41.416489012,2.19685336
2020S004625    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Sant Gervasi,Monday,Working Day,2020,10,October,5,16,Afternoon,Not the pedestrian’s fault,Car,DOKKER,DACIA,White,B,9,427930.97,4584877.95,41.410372777,2.13657896
2020S004625    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Sant Gervasi,Monday,Working Day,2020,10,October,5,16,Afternoon,Not the pedestrian’s fault,Moped,VESPA50,PIAGGIO,Gray,AM,29,427930.97,4584877.95,41.410372777,2.13657896
2020S004626    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dalt (Llobregat),Monday,Working Day,2020,10,October,5,17,Afternoon,Not the pedestrian’s fault,Car,"I20, I20 ACTIVE",HYUNDAI,White,B,31,426784.38,4584603.64,41.407798508,2.1228949
2020S004626    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Dalt (Llobregat),Monday,Working Day,2020,10,October,5,17,Afternoon,Not the pedestrian’s fault,Motorcycle,SH 125,HONDA,Black,A1,5,426784.38,4584603.64,41.407798508,2.1228949
2020S004627    ,Eixample,la Dreta de l'Eixample,Girona,Monday,Working Day,2020,10,October,5,17,Afternoon,Not the pedestrian’s fault,Personal mobility vehicle with motor,Unknown,E-TON,Black,B,24,430794.49,4583115.4,41.394749856,2.17103871
2020S004628    ,Les Corts,Pedralbes,Doctor August Pi i Sunyer,Monday,Working Day,2020,10,October,5,12,Morning,Not the pedestrian’s fault,Car,TOYOTA AYGO,TOYOTA,Unknown,B,1,426867.08,4582595.65,41.389720932,2.12412692
2020S004629    ,Les Corts,Pedralbes,Dalt (Besòs),Monday,Working Day,2020,10,October,5,18,Afternoon,Not the pedestrian’s fault,Motorcycle,SYMPHONY 125 DD,SYM,Gray,B,9,425098.69,4581932.44,41.383584888,2.10305956
2020S004629    ,Les Corts,Pedralbes,Dalt (Besòs),Monday,Working Day,2020,10,October,5,18,Afternoon,Not the pedestrian’s fault,Car,NUEVO BERLINGO TALLA M,CITROEN,Black,B,27,425098.69,4581932.44,41.383584888,2.10305956
2020S004630    ,Nou Barris,Porta,Rio de Janeiro,Monday,Working Day,2020,10,October,5,19,Afternoon,Not the pedestrian’s fault,Car,C 220 D,MERCEDES-BENZ,Gray,B,27,431650.63,4587848.61,41.437453619,2.18074375
2020S004630    ,Nou Barris,Porta,Rio de Janeiro,Monday,Working Day,2020,10,October,5,19,Afternoon,Not the pedestrian’s fault,Personal mobility vehicle with motor,M-365,XIAOMI,Gray,Unknown,Unknown,431650.63,4587848.61,41.437453619,2.18074375
2020S004631    ,Eixample,el Fort Pienc,Consell de Cent,Monday,Working Day,2020,10,October,5,19,Afternoon,Not the pedestrian’s fault,Motorcycle,SFV 650,SUZUKI,White,A,11,431501.74,4583830.19,41.401248344,2.17941709
2020S004631    ,Eixample,el Fort Pienc,Consell de Cent,Monday,Working Day,2020,10,October,5,19,Afternoon,Not the pedestrian’s fault,Bicycle,Unknown,ES DESCONEIX,Blue,Unknown,Unknown,431501.74,4583830.19,41.401248344,2.17941709
2020S004632    ,Sants-Montjuïc,la Marina del Prat Vermell,Transversal 6,Monday,Working Day,2020,10,October,5,18,Afternoon,Not the pedestrian’s fault,Car,C4,CITROEN,Gray,B,4,426005.28,4576318.55,41.333106692,2.11458614
2020S004632    ,Sants-Montjuïc,la Marina del Prat Vermell,Transversal 6,Monday,Working Day,2020,10,October,5,18,Afternoon,Not the pedestrian’s fault,Motorcycle,SH 125,HONDA,Red,B,14,426005.28,4576318.55,41.333106692,2.11458614
2020S004633    ,Eixample,la Dreta de l'Eixample,Consell de Cent,Monday,Working Day,2020,10,October,5,20,Afternoon,Not the pedestrian’s fault,Car,Crossland X,OPEL,Gray,B,2,430408.86,4582792.09,41.391804609,2.16646344
2020S004633    ,Eixample,la Dreta de l'Eixample,Consell de Cent,Monday,Working Day,2020,10,October,5,20,Afternoon,Not the pedestrian’s fault,Motorcycle,NHX110WH,HONDA,Black,A,14,430408.86,4582792.09,41.391804609,2.16646344
2020S004634    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diagonal,Monday,Working Day,2020,10,October,5,20,Afternoon,Not the pedestrian’s fault,Motorcycle,MP3 500 LT ABS,PIAGGIO,Blue,B,18,428682.75,4582975.99,41.393309641,2.14579714
2020S004635    ,Sant Martí,el Poblenou,Marítim de la Mar Bella,Monday,Working Day,2020,10,October,5,20,Afternoon,Not the pedestrian’s fault,Bicycle,Unknown,Unknown,Unknown,Unknown,Unknown,434065.22,4583343.1,41.397075673,2.21013475
2020S004635    ,Sant Martí,el Poblenou,Marítim de la Mar Bella,Monday,Working Day,2020,10,October,5,20,Afternoon,Not the pedestrian’s fault,Bicycle,Unknown,BH,Black,Unknown,Unknown,434065.22,4583343.1,41.397075673,2.21013475
2020S004636    ,Eixample,la Dreta de l'Eixample,Reina Victòria,Tuesday,Working Day,2020,10,October,6,8,Morning,Not the pedestrian’s fault,Van,FIAT DUCATO,FIAT,White,B,1,430533.93,4582491.75,41.389110359,2.16799378
2020S004636    ,Eixample,la Dreta de l'Eixample,Reina Victòria,Tuesday,Working Day,2020,10,October,6,8,Morning,Not the pedestrian’s fault,Motorcycle,NSC110MPD,HONDA,Black,B,9,430533.93,4582491.75,41.389110359,2.16799378
2020S004637    ,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs),Tuesday,Working Day,2020,10,October,6,8,Morning,Not the pedestrian’s fault,Motorcycle,ADV750,HONDA,Gray,A,28,426165.4,4577020.6,41.339444506,2.11641408
2020S004637    ,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs),Tuesday,Working Day,2020,10,October,6,8,Morning,Not the pedestrian’s fault,Rigid truck <= 3.5 tons,ML150E24,IVECO BUS,Yellow,C,31,426165.4,4577020.6,41.339444506,2.11641408
2020S004638    ,Sant Martí,el Camp de l'Arpa del Clot,Indústria,Tuesday,Working Day,2020,10,October,6,9,Morning,Not the pedestrian’s fault,Personal mobility vehicle with motor,Unknown,Unknown,Unknown,B,13,431320.31,4584997.16,41.411743388,2.17711432
2020S004639    ,Les Corts,les Corts,Josep Tarradellas,Tuesday,Working Day,2020,10,October,6,11,Morning,Not the pedestrian’s fault,Bus,LION'S CITY GNC,MAN,Red,D,24,428458.72,4582596.8,41.389874509,2.14316245
2020S004640    ,Eixample,Sant Antoni,Corts Catalanes,Tuesday,Working Day,2020,10,October,6,9,Morning,Not the pedestrian’s fault,Moped,PEOPLE S50,KYMCO,Black,AM,16,429180.53,4581128.34,41.376712496,2.15196692
2020S004641    ,Eixample,la Dreta de l'Eixample,Aragó,Tuesday,Working Day,2020,10,October,6,12,Morning,Not the pedestrian’s fault,Van,COMBO,OPEL,White,B,32,430188.89,4582725.11,41.391182268,2.16384027
2020S004641    ,Eixample,la Dreta de l'Eixample,Aragó,Tuesday,Working Day,2020,10,October,6,12,Morning,Not the pedestrian’s fault,Motorcycle,ANC 125,HONDA,Black,B,7,430188.89,4582725.11,41.391182268,2.16384027
2020S004642    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell,Tuesday,Working Day,2020,10,October,6,11,Morning,Not the pedestrian’s fault,Motorcycle,LIBERTY 125,PIAGGIO,Black,B,5,429342.69,4582152.48,41.385950851,2.15378646
2020S004642    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell,Tuesday,Working Day,2020,10,October,6,11,Morning,Not the pedestrian’s fault,Car,CADDY,VOLKSWAGEN,Black/Yellow,B,15,429342.69,4582152.48,41.385950851,2.15378646
2020S004642    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell,Tuesday,Working Day,2020,10,October,6,11,Morning,Not the pedestrian’s fault,Car,Unknown,Unknown,Red,Unknown,Unknown,429342.69,4582152.48,41.385950851,2.15378646
2020S004643    ,Les Corts,la Maternitat i Sant Ramon,Carles III,Tuesday,Working Day,2020,10,October,6,14,Afternoon,Not the pedestrian’s fault,Van,CADDY,VOLKSWAGEN,White,B,15,427225.12,4581539.79,41.380243709,2.12853588
2020S004643    ,Les Corts,la Maternitat i Sant Ramon,Carles III,Tuesday,Working Day,2020,10,October,6,14,Afternoon,Not the pedestrian’s fault,Motorcycle,CRUISYM 300I ABS,SYM,Red,A,42,427225.12,4581539.79,41.380243709,2.12853588
2020S004644    ,Eixample,la Dreta de l'Eixample,Cinc d'Oros,Tuesday,Working Day,2020,10,October,6,13,Morning,Not the pedestrian’s fault,Motorcycle,RAMBLA 250,DERBI,Unknown,A,16,429830.21,4583317.69,41.396488207,2.15948172
2020S004644    ,Eixample,la Dreta de l'Eixample,Cinc d'Oros,Tuesday,Working Day,2020,10,October,6,13,Morning,Not the pedestrian’s fault,Car,206 1.6,PEUGEOT,Green,B,27,429830.21,4583317.69,41.396488207,2.15948172
