Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Date,Day_Type_Description,Year,Month_of_Year,Month_Name,Day_of_Month,Shift_Description,Hour_of_Day,Pedestrian_Cause_Description,Involved_Vehicle_Type_Description,Gender_Description,Age,Person_Type_Description,Pedestrian_Accident_Location_Description,Pedestrian_Movement_Reason_Description,Driver_Movement_Reason_Description,Victimization_Description,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2020S001457    ,Les Corts,Pedralbes,Exčrcit,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,14:00:00,Unknown,Autobús articulat,Male,49,Driver,Unknown,Unknown,Urban bus,Uninjured,425832.35,4582225.6,2.11179718,41.386293258
2020S001457    ,Les Corts,Pedralbes,Exčrcit,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,14:00:00,Unknown,Motorcycle,Male,40,Driver,Unknown,Unknown,"Firefighters, police, ambulance",Minor injury: Hospitalization up to 24 hours,425832.35,4582225.6,2.11179718,41.386293258
2020S001459    ,Eixample,la Dreta de l'Eixample,Aragó,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,15:00:00,Unknown,Car,Female,21,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,430629.04,4583204.1,2.16904963,41.395534486
2020S001459    ,Eixample,la Dreta de l'Eixample,Aragó,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,15:00:00,Unknown,Car,Male,42,Driver,Unknown,Unknown,Taxi,Uninjured,430629.04,4583204.1,2.16904963,41.395534486
2020S001459    ,Eixample,la Dreta de l'Eixample,Aragó,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,15:00:00,Unknown,Motorcycle,Male,28,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,430629.04,4583204.1,2.16904963,41.395534486
2020S001460    ,Sants-Montjuďc,Sants,Nicaragua,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,16:00:00,Unknown,Motorcycle,Male,30,Driver,Unknown,Unknown,In transit (commuting),Uninjured,428282.85,4581897.0,2.14114197,41.383555997
2020S001460    ,Sants-Montjuďc,Sants,Nicaragua,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,16:00:00,Unknown,Motorcycle,Female,28,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Hospitalization up to 24 hours,428282.85,4581897.0,2.14114197,41.383555997
2020S001461    ,Horta-Guinardó,la Vall d'Hebron,Granja Vella,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,18:00:00,Unknown,Car,Male,38,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,428904.21,4586709.3,2.14800703,41.426953736
2020S001462    ,Sant Martí,el Clot,Bilbao,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,17:00:00,Unknown,Bicicleta,Male,59,Driver,Unknown,Unknown,Unknown,Uninjured,432617.54,4584880.7,2.19264733,41.410804335
2020S001462    ,Sant Martí,el Clot,Bilbao,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,17:00:00,Unknown,Veh. mobilitat personal amb motor,Female,32,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Hospitalization up to 24 hours,432617.54,4584880.7,2.19264733,41.410804335
2020S001463    ,Eixample,la Dreta de l'Eixample,Roger de Llúria,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,20:00:00,Unknown,Car,Male,23,Driver,Unknown,Unknown,Unknown,Uninjured,430865.52,4582660.44,2.17194025,41.390658283
2020S001463    ,Eixample,la Dreta de l'Eixample,Roger de Llúria,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,20:00:00,Unknown,Motorcycle,Female,26,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430865.52,4582660.44,2.17194025,41.390658283
2020S001464    ,Eixample,la Dreta de l'Eixample,Aragó,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,20:00:00,Unknown,Motorcycle,Male,37,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Medical assistance at accident site,430628.28,4583156.15,2.16904604,41.39510255
2020S001464    ,Eixample,la Dreta de l'Eixample,Aragó,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,20:00:00,Unknown,Car,Female,29,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,430628.28,4583156.15,2.16904604,41.39510255
2020S001465    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,16:00:00,Unknown,Motorcycle,Female,49,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,429214.31,4582238.11,2.15224113,41.386710799
2020S001466    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent,Wednesday,2020-02-26,Laboral,2020,2,February,26,Night,22:00:00,Unknown,Motorcycle,Male,38,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,429892.93,4582286.78,2.16035131,41.387208616
2020S001466    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent,Wednesday,2020-02-26,Laboral,2020,2,February,26,Night,22:00:00,Unknown,Car,Male,39,Driver,Unknown,Unknown,Taxi,Uninjured,429892.93,4582286.78,2.16035131,41.387208616
2020S001467    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,21:00:00,Unknown,Car,Male,67,Driver,Unknown,Unknown,Other activities,Minor injury: Hospitalization up to 24 hours,425960.02,4582013.56,2.11334992,41.384395273
2020S001467    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,21:00:00,Unknown,Car,Female,61,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,425960.02,4582013.56,2.11334992,41.384395273
2020S001467    ,Les Corts,la Maternitat i Sant Ramon,Diagonal,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,21:00:00,Unknown,Car,Male,46,Driver,Unknown,Unknown,Other activities,Uninjured,425960.02,4582013.56,2.11334992,41.384395273
2020S001468    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal,Wednesday,2020-02-26,Laboral,2020,2,February,26,Night,23:00:00,Unknown,Motorcycle,Male,27,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Medical assistance at accident site,428859.39,4582978.78,2.14790951,41.393350422
2020S001469    ,Sant Andreu,la Sagrera,Meridiana,Thursday,2020-02-27,Laboral,2020,2,February,27,Night,00:00:00,Unknown,Car,Male,39,Driver,Unknown,Unknown,Unknown,Uninjured,432177.73,4586200.64,2.18723745,41.422655614
2020S001469    ,Sant Andreu,la Sagrera,Meridiana,Thursday,2020-02-27,Laboral,2020,2,February,27,Night,00:00:00,Unknown,Car,Female,28,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432177.73,4586200.64,2.18723745,41.422655614
2020S001469    ,Sant Andreu,la Sagrera,Meridiana,Thursday,2020-02-27,Laboral,2020,2,February,27,Night,00:00:00,Unknown,Car,Female,29,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432177.73,4586200.64,2.18723745,41.422655614
2020S001470    ,Sants-Montjuďc,la Marina del Prat Vermell,A Zona Franca,Thursday,2020-02-27,Laboral,2020,2,February,27,Night,04:00:00,Unknown,Car,Male,55,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Medical assistance at accident site,428024.73,4576184.08,2.13873331,41.332078538
2020S001471    ,Eixample,el Fort Pienc,Diputació,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,07:00:00,Unknown,Bicicleta,Male,42,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Hospitalization up to 24 hours,431700.39,4583863.72,2.18178957,41.401567248
2020S001471    ,Eixample,el Fort Pienc,Diputació,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,07:00:00,Unknown,Furgoneta,Male,21,Driver,Unknown,Unknown,In transit (commuting),Uninjured,431700.39,4583863.72,2.18178957,41.401567248
2020S001472    ,Sants-Montjuďc,Hostafrancs,Vilardell,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,08:00:00,Unknown,Motorcycle,Female,47,Driver,Unknown,Unknown,Other activities,Minor injury: Hospitalization up to 24 hours,428507.21,4580887.51,2.14394416,41.374483852
2020S001472    ,Sants-Montjuďc,Hostafrancs,Vilardell,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,08:00:00,Unknown,Furgoneta,Male,39,Driver,Unknown,Unknown,Other activities,Uninjured,428507.21,4580887.51,2.14394416,41.374483852
2020S001473    ,Sarriŕ-Sant Gervasi,Sant Gervasi - Galvany,Augusta,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,08:00:00,Unknown,Car,Male,27,Driver,Unknown,Unknown,In transit (commuting),Uninjured,428278.0,4583488.77,2.14089538,41.397892041
2020S001473    ,Sarriŕ-Sant Gervasi,Sant Gervasi - Galvany,Augusta,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,08:00:00,Unknown,Bicicleta,Male,39,Driver,Unknown,Unknown,"Firefighters, police, ambulance",Minor injury: Hospitalization up to 24 hours,428278.0,4583488.77,2.14089538,41.397892041
2020S001473    ,Sarriŕ-Sant Gervasi,Sant Gervasi - Galvany,Augusta,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,08:00:00,Unknown,Car,Male,71,Driver,Unknown,Unknown,In transit (commuting),Uninjured,428278.0,4583488.77,2.14089538,41.397892041
2020S001474    ,Eixample,la Dreta de l'Eixample,Pau Claris,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,07:00:00,Unknown,Motorcycle,Female,28,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430600.21,4582739.61,2.16875805,41.391348482
2020S001475    ,Eixample,l'Antiga Esquerra de l'Eixample,París,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,10:00:00,Unknown,Car,Female,36,Driver,Unknown,Unknown,Unknown,Uninjured,429147.0,4582866.17,2.15136265,41.392361587
2020S001475    ,Eixample,l'Antiga Esquerra de l'Eixample,París,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,10:00:00,Unknown,Motorcycle,Male,27,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,429147.0,4582866.17,2.15136265,41.392361587
2020S001476    ,Eixample,la Sagrada Família,Sardenya,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,10:00:00,Unknown,Car,Male,63,Driver,Unknown,Unknown,On a mission,Uninjured,431231.9,4583815.84,2.17619089,41.40109605
2020S001476    ,Eixample,la Sagrada Família,Sardenya,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,10:00:00,Unknown,Motorcycle,Female,19,Driver,Unknown,Unknown,On a mission,Minor injury: Hospitalization up to 24 hours,431231.9,4583815.84,2.17619089,41.40109605
2020S001477    ,Sant Martí,la Vila Olímpica del Poblenou,Litoral,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,09:00:00,Unknown,Motorcycle,Male,33,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432910.76,4582300.75,2.19644141,41.387591942
2020S001477    ,Sant Martí,la Vila Olímpica del Poblenou,Litoral,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,09:00:00,Unknown,Car,Female,24,Driver,Unknown,Unknown,Unknown,Uninjured,432910.76,4582300.75,2.19644141,41.387591942
2020S001478    ,Sarriŕ-Sant Gervasi,les Tres Torres,Augusta,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,14:00:00,Desobeir el senyal del semŕfor,Motorcycle,Male,29,Pedestrian,In crossing regulated by traffic lights,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,427250.51,4583470.96,2.12860744,41.397639282
2020S001478    ,Sarriŕ-Sant Gervasi,les Tres Torres,Augusta,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,14:00:00,Desobeir el senyal del semŕfor,Motorcycle,Male,48,Driver,In crossing regulated by traffic lights,Unknown,In transit (commuting),Uninjured,427250.51,4583470.96,2.12860744,41.397639282
2020S001479    ,Sants-Montjuďc,Hostafrancs,Corts Catalanes,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,12:00:00,Unknown,Furgoneta,Male,47,Driver,Unknown,Unknown,On a mission,Uninjured,428460.88,4580510.08,2.14343476,41.371080349
2020S001479    ,Sants-Montjuďc,Hostafrancs,Corts Catalanes,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,12:00:00,Unknown,Motorcycle,Male,59,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Medical assistance at accident site,428460.88,4580510.08,2.14343476,41.371080349
2020S001480    ,Sants-Montjuďc,Hostafrancs,Espanya,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,21:00:00,Unknown,Autobús,Male,38,Driver,Unknown,Unknown,Urban bus,Minor injury: Refused medical assistance,428856.77,4580938.01,2.14811793,41.374969684
2020S001480    ,Sants-Montjuďc,Hostafrancs,Espanya,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,21:00:00,Unknown,Autobús,Male,51,Passenger,Unknown,Unknown,Unknown,Minor injury: Refused medical assistance,428856.77,4580938.01,2.14811793,41.374969684
2020S001480    ,Sants-Montjuďc,Hostafrancs,Espanya,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,21:00:00,Unknown,Autobús,Female,31,Driver,Unknown,Unknown,Regular line bus,Uninjured,428856.77,4580938.01,2.14811793,41.374969684
2020S001481    ,Eixample,la Sagrada Família,Sant Antoni Maria Claret,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,12:00:00,Unknown,Motorcycle,Male,62,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430953.36,4584792.16,2.17274756,41.409865563
2020S001481    ,Eixample,la Sagrada Família,Sant Antoni Maria Claret,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,12:00:00,Unknown,Car,Male,50,Driver,Unknown,Unknown,In transit (commuting),Uninjured,430953.36,4584792.16,2.17274756,41.409865563
2020S001481    ,Eixample,la Sagrada Família,Sant Antoni Maria Claret,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,12:00:00,Unknown,Car,Female,42,Driver,Unknown,Unknown,In transit (commuting),Uninjured,430953.36,4584792.16,2.17274756,41.409865563
2020S001481    ,Eixample,la Sagrada Família,Sant Antoni Maria Claret,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,12:00:00,Unknown,Motorcycle,Female,28,Driver,Unknown,Unknown,In transit (commuting),Minor injury: Hospitalization up to 24 hours,430953.36,4584792.16,2.17274756,41.409865563
2020S001482    ,Eixample,la Dreta de l'Eixample,Grŕcia,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,09:00:00,Unknown,Altres vehicles sense motor,Male,55,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430270.06,4582890.06,2.16479207,41.392674965
2020S001483    ,Eixample,l'Antiga Esquerra de l'Eixample,Valčncia,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,13:00:00,Unknown,Motorcycle,Female,53,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429746.77,4582517.77,2.15857652,41.389276308
2020S001483    ,Eixample,l'Antiga Esquerra de l'Eixample,Valčncia,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,13:00:00,Unknown,Car,Male,77,Driver,Unknown,Unknown,Unknown,Uninjured,429746.77,4582517.77,2.15857652,41.389276308
2020S001484    ,Unknown,Unknown,Unknown,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,13:00:00,Unknown,Car,Male,61,Driver,Unknown,Unknown,Unknown,Minor injury: Refused medical assistance,-1.0,-1.0,-1.4885764,-9.019e-06
2020S001484    ,Unknown,Unknown,Unknown,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,13:00:00,Unknown,Car,Male,21,Driver,Unknown,Unknown,Unknown,Uninjured,-1.0,-1.0,-1.4885764,-9.019e-06
2020S001484    ,Unknown,Unknown,Unknown,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,13:00:00,Unknown,Car,Female,55,Passenger,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,-1.0,-1.0,-1.4885764,-9.019e-06
2020S001485    ,Sants-Montjuďc,Hostafrancs,Tarragona,Thursday,2020-02-06,Laboral,2020,2,February,6,Afternoon,15:00:00,Unknown,Car,Male,30,Pedestrian,In crossing regulated by traffic lights,Leisure and entertainment,Unknown,Minor injury: Hospitalization up to 24 hours,428718.05,4581185.03,2.14643017,41.377182227
2020S001486    ,Sants-Montjuďc,Sants,Madrid,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,14:00:00,Unknown,Taxi,Male,40,Driver,Unknown,Unknown,Taxi,Uninjured,427427.45,4581527.46,2.13095683,41.380150942
2020S001486    ,Sants-Montjuďc,Sants,Madrid,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,14:00:00,Unknown,Motorcycle,Male,33,Driver,Unknown,Unknown,Unknown,Minor injury: Medical assistance at accident site,427427.45,4581527.46,2.13095683,41.380150942
2020S001487    ,Eixample,el Fort Pienc,Marina,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,14:00:00,Unknown,Bicicleta,Female,21,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431696.26,4583593.37,2.18177068,41.399131934
2020S001487    ,Eixample,el Fort Pienc,Marina,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,14:00:00,Unknown,Car,Male,19,Driver,Unknown,Unknown,Unknown,Uninjured,431696.26,4583593.37,2.18177068,41.399131934
2020S001488    ,Eixample,la Sagrada Família,Marina,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,14:00:00,Unknown,Autobús articulat,Female,76,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430735.43,4584544.73,2.17016868,41.407618283
2020S001488    ,Eixample,la Sagrada Família,Marina,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,14:00:00,Unknown,Autobús articulat,Male,42,Driver,Unknown,Unknown,Urban bus,Uninjured,430735.43,4584544.73,2.17016868,41.407618283
2020S001489    ,Sarriŕ-Sant Gervasi,les Tres Torres,Sarriŕ,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,16:00:00,Unknown,Car,Female,41,Driver,Unknown,Unknown,Unknown,Uninjured,427535.31,4582884.76,2.13208418,41.392385343
2020S001489    ,Sarriŕ-Sant Gervasi,les Tres Torres,Sarriŕ,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,16:00:00,Unknown,Motorcycle,Male,28,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,427535.31,4582884.76,2.13208418,41.392385343
2020S001490    ,Horta-Guinardó,Montbau,Poesia,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,13:00:00,Unknown,Autobús articulat,Male,87,Passenger,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428587.26,4587282.06,2.1441465,41.432084211
2020S001490    ,Horta-Guinardó,Montbau,Poesia,Thursday,2020-02-27,Laboral,2020,2,February,27,Morning,13:00:00,Unknown,Autobús articulat,Male,46,Driver,Unknown,Unknown,Regular line bus,Uninjured,428587.26,4587282.06,2.1441465,41.432084211
2020S001491    ,Sant Martí,el Camp de l'Arpa del Clot,Meridiana,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,16:00:00,Unknown,Veh. mobilitat personal amb motor,Male,20,Driver,Unknown,Unknown,Leisure and entertainment,Uninjured,432107.6,4584655.45,2.18657179,41.408732638
2020S001491    ,Sant Martí,el Camp de l'Arpa del Clot,Meridiana,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,16:00:00,Unknown,Veh. mobilitat personal amb motor,Male,25,Driver,Unknown,Unknown,Leisure and entertainment,Minor injury: Hospitalization up to 24 hours,432107.6,4584655.45,2.18657179,41.408732638
2020S001492    ,Sant Martí,Provençals del Poblenou,Bac de Roda,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,14:00:00,Unknown,Tot terreny,Male,26,Driver,Unknown,Unknown,Unknown,Uninjured,433202.97,4584853.35,2.19965433,41.410606896
2020S001492    ,Sant Martí,Provençals del Poblenou,Bac de Roda,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,14:00:00,Unknown,Motorcycle,Male,32,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,433202.97,4584853.35,2.19965433,41.410606896
2020S001493    ,Sant Martí,Sant Martí de Provençals,Bac de Roda,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,16:00:00,Unknown,Motorcycle,Female,45,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,433020.02,4585041.72,2.19744469,41.412288259
2020S001493    ,Sant Martí,Sant Martí de Provençals,Bac de Roda,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,16:00:00,Unknown,Car,Female,47,Driver,Unknown,Unknown,Unknown,Uninjured,433020.02,4585041.72,2.19744469,41.412288259
2020S001494    ,Grŕcia,la Vila de Grŕcia,Sant Lluís,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,17:00:00,Unknown,Motorcycle,Male,39,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429932.33,4584340.25,2.16058476,41.405706962
2020S001494    ,Grŕcia,la Vila de Grŕcia,Sant Lluís,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,17:00:00,Unknown,Furgoneta,Male,43,Driver,Unknown,Unknown,Unknown,Uninjured,429932.33,4584340.25,2.16058476,41.405706962
2020S001495    ,Eixample,la Dreta de l'Eixample,Universitat,Thursday,2020-02-27,Laboral,2020,2,February,27,Afternoon,16:00:00,Unknown,Veh. mobilitat personal amb motor,Female,43,Driver,Unknown,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430249.5,4582175.17,2.16462853,41.386234394
2020S001496    ,Sants-Montjuďc,la Font de la Guatlla,Sant Fructuós,Wednesday,2020-02-26,Laboral,2020,2,February,26,Afternoon,17:00:00,Unknown,Car,Female,43,Pedestrian,In an unregulated crossing,Other activities,Unknown,Minor injury: Hospitalization up to 24 hours,428664.22,4580510.68,2.1458659,41.371103811
