Case_Number,District_Name,Neighborhood_Name,Street_Name,Day_of_Week,Year,Month_Number,Month_Name,Day_of_Month,Hour_of_Day,Driver_Cause_Description,Shift_Description,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud,Latitud,datetime
2020S003859    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral (Llobregat),Friday,2020,8,August,28,18,Not respecting distances,Afternoon,434299.84,4583908.15,2.21398318109786,41.4040326025618,2020-08-28 18:00:00
2020S003973    ,Sant Martí,el Parc i la Llacuna del Poblenou,Badajoz,Thursday,2020,9,September,3,12,Improper or careless turn,Morning,432300.34,4584050.97,2.19004805412718,41.4051530481652,2020-09-03 12:00:00
2020S000166    ,Ciutat Vella,el Raval,Litoral (Llobregat),Thursday,2020,1,January,9,15,Not determined,Afternoon,431323.44,4580839.66,2.17872577557124,41.3761468858641,2020-01-09 15:00:00
2020S000166    ,Ciutat Vella,el Raval,Litoral (Llobregat),Thursday,2020,1,January,9,15,Changing lanes without caution,Afternoon,431323.44,4580839.66,2.17872577557124,41.3761468858641,2020-01-09 15:00:00
2020S000226    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Taulat,Saturday,2020,1,January,11,23,Disobeying traffic lights,Night,434244.4,4584192.44,2.21328908784402,41.4065885994857,2020-01-11 23:00:00
2020S005015    ,Sant Martí,el Parc i la Llacuna del Poblenou,Tànger,Saturday,2020,10,October,24,13,Lack of attention while driving,Morning,432405.19,4583733.94,2.19133775230122,41.4023064749843,2020-10-24 13:00:00
2020S005958    ,Ciutat Vella,el Raval,Sant Ramon,Monday,2020,12,December,14,1,Not yielding to the right,Night,430831.88,4581241.56,2.17280213530861,41.3797245798984,2020-12-14 01:00:00
2020S002165    ,Ciutat Vella,el Raval,Peu de la Creu,Tuesday,2020,5,May,12,12,Disobeying other signals,Morning,430453.56,4581623.91,2.16823429234211,41.3831356769303,2020-05-12 12:00:00
2020S002230    ,Ciutat Vella,el Raval,Sant Pau,Tuesday,2020,5,May,19,17,Others,Afternoon,430580.82,4581033.6,2.16982377136284,41.3778299259608,2020-05-19 17:00:00
2020S003111    ,Ciutat Vella,el Raval,Arc del Teatre,Monday,2020,7,July,13,9,Others,Morning,430934.44,4580915.69,2.17406568663783,41.3767983739889,2020-07-13 09:00:00
2020S003282    ,Sant Martí,la Vila Olímpica del Poblenou,Doctor Trueta,Monday,2020,7,July,20,15,Disobeying other signals,Afternoon,432985.66,4583007.18,2.19836192173453,41.395809337851,2020-07-20 15:00:00
2020S001783    ,Sant Martí,la Vila Olímpica del Poblenou,Marina,Monday,2020,3,March,9,14,Lack of attention while driving,Afternoon,432920.15,4582244.14,2.19766286497767,41.3889313744358,2020-03-09 14:00:00
2020S002556    ,Ciutat Vella,el Raval,Peracamps,Friday,2020,6,June,12,18,Improper or careless turn,Afternoon,431106.57,4581001.17,2.17611421719245,41.37758302297,2020-06-12 18:00:00
2020S002676    ,Sant Martí,la Vila Olímpica del Poblenou,Pamplona,Saturday,2020,6,June,20,20,Others,Afternoon,432834.02,4582958.96,2.19655349507142,41.3953623822401,2020-06-20 20:00:00
2020S006016    ,Ciutat Vella,el Raval,Litoral (Llobregat),Wednesday,2020,12,December,16,19,Changing lanes without caution,Afternoon,431242.62,4580854.67,2.17775767580169,41.3762751753134,2020-12-16 19:00:00
2020S000182    ,Sant Martí,la Vila Olímpica del Poblenou,Ramon Trias Fargas,Friday,2020,1,January,10,7,Changing lanes without caution,Morning,432446.49,4582572.05,2.19196142008817,41.3918451304462,2020-01-10 07:00:00
2020S002992    ,Sant Martí,la Vila Olímpica del Poblenou,Icària,Tuesday,2020,7,July,7,11,Others,Morning,432961.79,4582734.1,2.1981066414185,41.3933477889032,2020-07-07 11:00:00
2020S006194    ,Ciutat Vella,el Raval,Montserrat,Thursday,2020,12,December,24,20,Disobeying traffic lights,Afternoon,431130.14,4581141.21,2.17638014622322,41.378846340679,2020-12-24 20:00:00
2020S000999    ,Ciutat Vella,el Barri Gòtic,Rambla,Sunday,2020,2,February,9,17,Lack of precaution when reversing,Afternoon,431203.78,4581278.74,2.177245113342,41.3800913334213,2020-02-09 17:00:00
2020S005077    ,Ciutat Vella,el Barri Gòtic,Colom,Wednesday,2020,10,October,28,11,Lack of attention while driving,Morning,431453.68,4581236.07,2.18023827561433,41.37972834502,2020-10-28 11:00:00
2020S002812    ,Ciutat Vella,el Raval,Rambla,Monday,2020,6,June,29,11,Not determined,Morning,430684.95,4582066.49,2.17095077215374,41.3871418267436,2020-06-29 11:00:00
2020S004419    ,Ciutat Vella,el Raval,Hospital,Saturday,2020,9,September,26,22,Lack of precaution entering traffic,Night,430840.06,4581569.55,2.17286251941778,41.3826793906858,2020-09-26 22:00:00
2020S002495    ,Ciutat Vella,el Barri Gòtic,Litoral (Besòs),Tuesday,2020,6,June,9,20,Others,Afternoon,431693.8,4581490.57,2.18308096075653,41.3820409764858,2020-06-09 20:00:00
2020S002742    ,Ciutat Vella,el Barri Gòtic,Litoral (Llobregat),Wednesday,2020,6,June,24,12,Improper/defective overtaking,Morning,431864.49,4581575.48,2.18511260944046,41.38282021097,2020-06-24 12:00:00
2020S002494    ,Ciutat Vella,el Barri Gòtic,Litoral (Llobregat),Tuesday,2020,6,June,9,19,Others,Afternoon,431693.8,4581490.57,2.18308096075653,41.3820409764858,2020-06-09 19:00:00
2020S004947    ,Ciutat Vella,el Barri Gòtic,Litoral (Llobregat),Wednesday,2020,10,October,21,9,Lack of precaution entering traffic,Morning,431614.57,4581515.33,2.1821306950485,41.3822572523882,2020-10-21 09:00:00
2020S000595    ,Ciutat Vella,el Barri Gòtic,Litoral (Llobregat),Sunday,2020,1,January,26,6,Lack of attention while driving,Morning,431520.59,4581243.79,2.18103751740476,41.3798035742511,2020-01-26 06:00:00
2020S005054    ,Ciutat Vella,el Barri Gòtic,Litoral (Llobregat),Tuesday,2020,10,October,27,9,Not respecting distances,Morning,431394.3,4580979.91,2.17955720268151,41.3774161229068,2020-10-27 09:00:00
2020S006276    ,Ciutat Vella,el Barri Gòtic,Litoral (Llobregat),Thursday,2020,12,December,31,13,Lack of attention while driving,Morning,431358.53,4581040.46,2.17912262061759,41.3779584293359,2020-12-31 13:00:00
2020S001172    ,Ciutat Vella,el Barri Gòtic,Portal de la Pau,Sunday,2020,2,February,16,12,Not determined,Morning,431293.95,4581061.37,2.17834801978972,41.3781412482858,2020-02-16 12:00:00
2020S004782    ,Ciutat Vella,el Raval,Sant Antoni,Tuesday,2020,10,October,13,8,Unknown,Morning,430188.77,4582031.75,2.16502077001329,41.3867860267976,2020-10-13 08:00:00
2020S001909    ,Ciutat Vella,el Raval,Universitat,Friday,2020,3,March,13,7,Others,Morning,430250.79,4582109.11,2.1657535797478,41.3874881631275,2020-03-13 07:00:00
2020S000401    ,Ciutat Vella,la Barceloneta,Doctor Aiguader,Friday,2020,1,January,17,15,Changing lanes without caution,Afternoon,432031.74,4581682.97,2.18710063590062,41.3838024912313,2020-01-17 15:00:00
2020S000473    ,Ciutat Vella,la Barceloneta,Litoral (Llobregat),Monday,2020,1,January,20,18,Not respecting distances,Afternoon,428175.88,4585794.94,2.14050157132892,41.4205023339346,2020-01-20 18:00:00
2020S001197    ,Ciutat Vella,el Raval,Peu de la Creu,Monday,2020,2,February,17,0,Others,Night,430526.34,4581642.57,2.16910250361695,41.3833100298501,2020-02-17 00:00:00
2020S005735    ,Ciutat Vella,el Raval,Valldonzella,Thursday,2020,12,December,3,8,Others,Morning,430301.84,4581878.97,2.16639058597919,41.3854197913176,2020-12-03 08:00:00
2020S003826    ,Ciutat Vella,el Barri Gòtic,Fontanella,Wednesday,2020,8,August,26,12,Not determined,Morning,430909.44,4582363.13,2.17360170444104,41.3898328841037,2020-08-26 12:00:00
2020S003968    ,Ciutat Vella,la Barceloneta,Gas,Thursday,2020,9,September,3,9,Lack of attention while driving,Morning,432758.38,4581836.02,2.19577342791373,41.3852420355979,2020-09-03 09:00:00
2020S004482    ,Ciutat Vella,la Barceloneta,Pepe Rubianes,Monday,2020,9,September,28,18,Not respecting distances,Afternoon,432384.77,4581283.73,2.19136701331701,41.3802363882913,2020-09-28 18:00:00
2020S005044    ,Ciutat Vella,la Barceloneta,Pepe Rubianes,Monday,2020,10,October,26,18,Unknown,Afternoon,432488.53,4581314.76,2.19260433848596,41.3805245804366,2020-10-26 18:00:00
2020S002691    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Picasso,Monday,2020,6,June,22,1,Lack of attention while driving,Night,432023.48,4582086.23,2.18695661031189,41.3874338453506,2020-06-22 01:00:00
2020S004127    ,Ciutat Vella,la Barceloneta,Marítim de la Barceloneta,Friday,2020,9,September,11,19,Others,Afternoon,432802.19,4581840.92,2.19629681350905,41.3852898293507,2020-09-11 19:00:00
2020S003643    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Isabel II,Tuesday,2020,8,August,11,19,Others,Afternoon,431713.95,4581617.07,2.18330766872197,41.3831820372528,2020-08-11 19:00:00
2020S002439    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Isabel II,Friday,2020,6,June,5,20,Disobeying other signals,Afternoon,431670.89,4581662.45,2.18278760947717,41.3835871061881,2020-06-05 20:00:00
2020S000372    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Palau,Thursday,2020,1,January,16,23,Others,Night,431930.05,4581756.25,2.18587631006892,41.3844539063818,2020-01-16 23:00:00
2020S005749    ,Eixample,Sant Antoni,Corts Catalanes,Thursday,2020,12,December,3,16,Changing lanes without caution,Afternoon,429304.43,4581263.85,2.15453428766265,41.3797925837817,2020-12-03 16:00:00
2020S003711    ,Ciutat Vella,la Barceloneta,Litoral (Besòs),Monday,2020,8,August,17,16,Not respecting distances,Afternoon,432795.35,4582156.27,2.19618003069195,41.3881295346805,2020-08-17 16:00:00
2020S005062    ,Eixample,Sant Antoni,Entença,Tuesday,2020,10,October,27,17,Not respecting distances,Afternoon,429364.56,4581149.81,2.15526661356425,41.3787707448493,2020-10-27 17:00:00
2020S005062    ,Eixample,Sant Antoni,Entença,Tuesday,2020,10,October,27,17,Lack of attention while driving,Afternoon,429364.56,4581149.81,2.15526661356425,41.3787707448493,2020-10-27 17:00:00
2020S001528    ,Ciutat Vella,la Barceloneta,Doctor Aiguader,Friday,2020,2,February,28,18,Disobeying traffic lights,Afternoon,432505.21,4581950.16,2.19273302348741,41.3862488634486,2020-02-28 18:00:00
2020S004837    ,Ciutat Vella,la Barceloneta,Doctor Aiguader,Thursday,2020,10,October,15,10,Lack of attention while driving,Morning,432599.97,4581989.97,2.19386185752185,41.3866153668342,2020-10-15 10:00:00
2020S003827    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana,Wednesday,2020,8,August,26,12,Improper/defective overtaking,Morning,431094.91,4582250.2,2.17583275317922,41.3888316681751,2020-08-26 12:00:00
2020S004379    ,Ciutat Vella,la Barceloneta,Litoral (Besòs),Thursday,2020,9,September,24,8,Not respecting distances,Morning,431693.8,4581490.57,2.18308096075653,41.3820409764858,2020-09-24 08:00:00
2020S005264    ,Ciutat Vella,la Barceloneta,Litoral (Llobregat),Tuesday,2020,11,November,10,16,Disobeying traffic lights,Afternoon,431914.71,4581766.73,2.18569168218001,41.3845469987418,2020-11-10 16:00:00
2020S000774    ,Ciutat Vella,la Barceloneta,Litoral (Llobregat),Saturday,2020,2,February,1,6,Not respecting distances,Morning,431854.72,4581597.37,2.18499331167658,41.3830165407039,2020-02-01 06:00:00
2020S001779    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Sant Agustí Vell,Monday,2020,3,March,9,8,Others,Morning,431594.48,4582341.3,2.18179718805444,41.3896948193555,2020-03-09 08:00:00
2020S003161    ,Eixample,Sant Antoni,Vilamarí,Tuesday,2020,7,July,14,21,Changing lanes without caution,Afternoon,429236.04,4581107.98,2.15373468003131,41.3783827039577,2020-07-14 21:00:00
2020S002758    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Princesa,Thursday,2020,6,June,25,9,Lack of attention while driving,Morning,431810.07,4582270.42,2.18438360197311,41.3890747295996,2020-06-25 09:00:00
2020S001421    ,Eixample,Sant Antoni,Rocafort,Tuesday,2020,2,February,25,8,Others,Morning,429709.29,4580975.39,2.15940906150091,41.3772299887182,2020-02-25 08:00:00
2020S003763    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Trafalgar,Thursday,2020,8,August,20,18,Others,Afternoon,431199.53,4582461.86,2.17705993805511,41.3907469808975,2020-08-20 18:00:00
2020S005156    ,Eixample,Sant Antoni,Calàbria,Monday,2020,11,November,2,20,Lack of attention while driving,Afternoon,429555.55,4581336.38,2.15752875055088,41.3804678620687,2020-11-02 20:00:00
2020S000362    ,Eixample,Sant Antoni,Calàbria,Thursday,2020,1,January,16,19,Improper or careless turn,Afternoon,429555.55,4581336.38,2.15752875055088,41.3804678620687,2020-01-16 19:00:00
2020S002509    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Tantarantana,Tuesday,2020,6,June,9,13,Not determined,Morning,431602.72,4582290.69,2.18190145226461,41.3892396906092,2020-06-09 13:00:00
2020S006191    ,Eixample,Sant Antoni,Calàbria,Thursday,2020,12,December,24,18,Changing lanes without caution,Afternoon,429789.19,4581115.53,2.16034823521809,41.3784991598042,2020-12-24 18:00:00
2020S000193    ,Eixample,Sant Antoni,Espanya,Friday,2020,1,January,10,14,Unknown,Afternoon,428974.33,4580977.98,2.15062045688209,41.3771887808502,2020-01-10 14:00:00
2020S000857    ,Eixample,Sant Antoni,Espanya,Tuesday,2020,2,February,4,13,Disobeying traffic lights,Morning,428974.33,4580977.98,2.15062045688209,41.3771887808502,2020-02-04 13:00:00
2020S004762    ,Eixample,Sant Antoni,Manso,Sunday,2020,10,October,11,19,Disobeying other signals,Afternoon,429835.15,4581050.81,2.16090530725498,41.3779202565894,2020-10-11 19:00:00
2020S004867    ,Eixample,Sant Antoni,Paral·lel,Friday,2020,10,October,16,15,Improper or careless turn,Afternoon,429362.65,4580936.13,2.15526867754519,41.3768460329671,2020-10-16 15:00:00
2020S002092    ,Eixample,la Nova Esquerra de l'Eixample,Diputació,Thursday,2020,4,April,30,15,Improper or careless turn,Afternoon,429347.93,4581549.1,2.15502120360755,41.3823655542331,2020-04-30 15:00:00
2020S003088    ,Eixample,la Nova Esquerra de l'Eixample,Consell de Cent,Saturday,2020,7,July,11,11,Lack of attention while driving,Morning,429139.87,4581517.6,2.15253680913171,41.3820635468266,2020-07-11 11:00:00
2020S005795    ,Eixample,la Nova Esquerra de l'Eixample,Llança,Friday,2020,12,December,4,17,Lack of precaution entering traffic,Afternoon,428619.41,4581548.57,2.14630929583852,41.3822964753368,2020-12-04 17:00:00
2020S004759    ,Eixample,la Nova Esquerra de l'Eixample,Roma,Sunday,2020,10,October,11,18,Disobeying traffic lights,Afternoon,428666.7,4581674.2,2.14686002044826,41.3834321734555,2020-10-11 18:00:00
2020S005625    ,Eixample,la Nova Esquerra de l'Eixample,Roma,Saturday,2020,11,November,28,16,Disobeying traffic lights,Afternoon,428666.7,4581674.2,2.14686002044826,41.3834321734555,2020-11-28 16:00:00
2020S004262    ,Eixample,la Nova Esquerra de l'Eixample,Aragó,Friday,2020,9,September,18,16,Improper or careless turn,Afternoon,429161.14,4581740.42,2.15276511483959,41.3840722818766,2020-09-18 16:00:00
2020S000472    ,Eixample,la Nova Esquerra de l'Eixample,Calàbria,Saturday,2020,1,January,18,21,Improper or careless turn,Afternoon,429161.14,4581740.42,2.15276511483959,41.3840722818766,2020-01-18 21:00:00
2020S005203    ,Eixample,la Nova Esquerra de l'Eixample,Diputació,Thursday,2020,11,November,5,20,Lack of attention while driving,Afternoon,429185.24,4581406.02,2.15309240135046,41.3810625789674,2020-11-05 20:00:00
2020S005617    ,Eixample,la Nova Esquerra de l'Eixample,Tarragona,Friday,2020,11,November,27,22,Not determined,Night,428525.15,4581452.65,2.14519340833378,41.3814241905085,2020-11-27 22:00:00
2020S004448    ,Eixample,la Nova Esquerra de l'Eixample,Entença,Monday,2020,9,September,28,10,Disobeying traffic lights,Morning,428787.04,4581740.07,2.14829138183649,41.384036101859,2020-09-28 10:00:00
2020S001772    ,Eixample,la Nova Esquerra de l'Eixample,Entença,Sunday,2020,3,March,8,18,Changing lanes without caution,Afternoon,428475.51,4582044.73,2.14452990720575,41.3867524248575,2020-03-08 18:00:00
2020S004966    ,Eixample,la Nova Esquerra de l'Eixample,València,Thursday,2020,10,October,22,17,Not determined,Afternoon,428585.98,4581366.46,2.14593098693109,41.3806533099217,2020-10-22 17:00:00
2020S005371    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Monday,2020,11,November,16,7,Lack of attention while driving,Morning,429355.61,4581351.42,2.15513608989215,41.380585792252,2020-11-16 07:00:00
2020S000555    ,Eixample,la Nova Esquerra de l'Eixample,Consell de Cent,Friday,2020,1,January,24,10,Others,Morning,429350.42,4581738.12,2.1550289409764,41.3840682110396,2020-01-24 10:00:00
2020S005277    ,Eixample,la Nova Esquerra de l'Eixample,Calàbria,Wednesday,2020,11,November,11,9,Unknown,Morning,428880.88,4582025.85,2.14938004543866,41.3866183204233,2020-11-11 09:00:00
2020S001279    ,Eixample,la Nova Esquerra de l'Eixample,Viladomat,Wednesday,2020,2,February,19,19,Improper or careless turn,Afternoon,428789.3,4582312.1,2.14825117027017,41.3891883673708,2020-02-19 19:00:00
2020S002307    ,Eixample,la Nova Esquerra de l'Eixample,Roma,Tuesday,2020,5,May,26,16,Lack of attention while driving,Afternoon,429033.03,4581850.37,2.15122019823351,41.3850512718091,2020-05-26 16:00:00
2020S003652    ,Eixample,la Nova Esquerra de l'Eixample,Roma,Wednesday,2020,8,August,12,16,Lack of attention while driving,Afternoon,429030.0,4581874.03,2.15118119114151,41.3852641017106,2020-08-12 16:00:00
2020S004288    ,Eixample,la Nova Esquerra de l'Eixample,Roma,Saturday,2020,9,September,19,19,Others,Afternoon,428616.03,4581673.99,2.14625410098055,41.3834257877678,2020-09-19 19:00:00
2020S004617    ,Eixample,la Nova Esquerra de l'Eixample,Rocafort,Monday,2020,10,October,5,12,Disobeying traffic lights,Morning,428973.63,4581742.45,2.15052248784118,41.3840740326445,2020-10-05 12:00:00
2020S000545    ,Eixample,la Nova Esquerra de l'Eixample,Diputació,Thursday,2020,1,January,23,20,Improper or careless turn,Afternoon,429347.93,4581549.1,2.15502120360755,41.3823655542331,2020-01-23 20:00:00
2020S003412    ,Eixample,Sant Antoni,Sepúlveda,Sunday,2020,7,July,26,18,Disobeying traffic lights,Afternoon,429555.55,4581336.38,2.15752875055088,41.3804678620687,2020-07-26 18:00:00
2020S001665    ,Eixample,la Nova Esquerra de l'Eixample,Entença,Thursday,2020,3,March,5,12,Improper or careless turn,Morning,428787.04,4581740.07,2.14829138183649,41.384036101859,2020-03-05 12:00:00
2020S005433    ,Eixample,la Nova Esquerra de l'Eixample,Aragó,Thursday,2020,11,November,19,10,Not respecting distances,Morning,429161.14,4581740.42,2.15276511483959,41.3840722818766,2020-11-19 10:00:00
2020S000486    ,Eixample,la Nova Esquerra de l'Eixample,Aragó,Tuesday,2020,1,January,21,10,Lack of attention while driving,Morning,429175.89,4581770.69,2.15293796848642,41.3843462118148,2020-01-21 10:00:00
2020S002719    ,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Tuesday,2020,6,June,23,8,Lack of attention while driving,Morning,429260.74,4582212.74,2.15390105967353,41.3883350662242,2020-06-23 08:00:00
2020S002697    ,Eixample,Sant Antoni,Corts Catalanes,Monday,2020,6,June,22,12,Not respecting distances,Morning,429834.07,4581818.31,2.16080352536177,41.3848327835642,2020-06-22 12:00:00
